CASE_ID;SORTING;EVENTTIME;ACTIVITY_EN;Automation
530;4243;02/05/2018 12:00;Start order website;A
530;4244;02/05/2018 12:12;Receive order website;A
530;4245;02/05/2018 12:12;Approve order website;A
530;4246;02/05/2018 12:20;Call Customer;B
530;4247;02/05/2018 12:25;Start preparing pizza;A
530;4248;02/05/2018 12:30;Start baking pizza;A
530;4249;02/05/2018 12:32;Baking pizza ready;B
530;4250;02/05/2018 12:35;Plan route;B
530;4251;02/05/2018 12:36;Departure pizza;A
530;4252;02/05/2018 12:44;Pizza arrives at customer;A
530;4253;02/05/2018 13:01;Payment customer;A
531;4254;07/04/2018 02:19;Start order website;A
531;4255;07/04/2018 02:23;Approve order website;A
531;4256;07/04/2018 02:23;Receive order website;B
531;4257;07/04/2018 02:28;Call Customer;A
531;4258;07/04/2018 02:32;Start preparing pizza;A
531;4259;07/04/2018 02:33;Start baking pizza;A
531;4260;07/04/2018 02:33;Baking pizza ready;A
531;4261;07/04/2018 02:36;Pizza arrives at customer;A
531;4262;07/04/2018 02:36;Plan route;A
531;4263;07/04/2018 02:36;Departure pizza;B
531;4264;07/04/2018 02:59;Payment customer;A
533;4265;13/05/2018 17:13;Order by phone;A
533;4266;13/05/2018 17:16;Start preparing pizza;B
533;4267;13/05/2018 17:22;Start baking pizza;B
533;4268;13/05/2018 17:27;Baking pizza ready;B
533;4269;13/05/2018 17:27;Start preparing pizza;A
533;4270;13/05/2018 17:30;Baking pizza ready;A
533;4271;13/05/2018 17:30;Start baking pizza;A
533;4272;13/05/2018 17:32;Plan route;A
533;4273;13/05/2018 17:35;Departure pizza;A
533;4274;13/05/2018 17:38;Pizza arrives at customer;B
533;4275;13/05/2018 18:10;Payment customer;A
534;4276;15/03/2018 04:09;Order by phone;B
534;4277;15/03/2018 04:10;Start preparing pizza;A
534;4278;15/03/2018 04:19;Call Customer;A
534;4279;15/03/2018 04:22;Start preparing pizza;A
534;4280;15/03/2018 04:25;Start baking pizza;A
534;4281;15/03/2018 04:34;Baking pizza ready;B
534;4282;15/03/2018 04:35;Plan route;A
534;4283;15/03/2018 04:36;Pizza arrives at customer;B
534;4284;15/03/2018 04:36;Departure pizza;A
534;4285;15/03/2018 04:36;Payment customer;A
535;4286;17/08/2018 04:02;Order at the counter (shop);A
535;4287;17/08/2018 04:05;Start preparing pizza;A
535;4288;17/08/2018 04:11;Start baking pizza;B
535;4289;17/08/2018 04:14;Baking pizza ready;A
535;4290;17/08/2018 04:15;Payment customer;B
536;4291;12/05/2018 16:53;Start order website;B
536;4292;12/05/2018 17:01;Approve order website;A
536;4293;12/05/2018 17:02;Receive order website;A
536;4294;12/05/2018 17:03;Call Customer;A
536;4295;12/05/2018 17:09;Start preparing pizza;A
536;4296;12/05/2018 17:14;Start baking pizza;A
536;4297;12/05/2018 17:27;Baking pizza ready;A
536;4298;12/05/2018 17:32;Plan route;A
536;4299;12/05/2018 17:37;Departure pizza;B
536;4300;12/05/2018 17:41;Pizza arrives at customer;A
536;4301;12/05/2018 18:07;Payment customer;B
537;4302;07/06/2018 17:36;Order by phone;A
537;4303;07/06/2018 17:39;Start preparing pizza;A
537;4304;07/06/2018 17:48;Call Customer;A
537;4305;07/06/2018 17:48;Start preparing pizza;A
537;4306;07/06/2018 17:54;Start baking pizza;A
537;4307;07/06/2018 17:57;Baking pizza ready;A
537;4308;07/06/2018 18:01;Plan route;B
537;4309;07/06/2018 18:06;Departure pizza;A
537;4310;07/06/2018 18:13;Pizza arrives at customer;A
537;4311;07/06/2018 18:18;Payment customer;A
538;4312;02/03/2018 13:51;Order by phone;A
538;4313;02/03/2018 13:52;Start preparing pizza;A
538;4314;02/03/2018 13:56;Start baking pizza;A
538;4315;02/03/2018 14:02;Baking pizza ready;B
538;4316;02/03/2018 14:11;Start baking pizza;A
538;4317;02/03/2018 14:11;Start preparing pizza;A
538;4318;02/03/2018 14:12;Baking pizza ready;B
538;4319;02/03/2018 14:19;Plan route;A
538;4320;02/03/2018 14:20;Departure pizza;A
538;4321;02/03/2018 14:24;Pizza arrives at customer;B
538;4322;02/03/2018 14:48;Payment customer;A
539;4323;07/03/2018 21:59;Start order website;A
539;4324;07/03/2018 22:12;Approve order website;A
539;4325;07/03/2018 22:13;Start preparing pizza;A
539;4326;07/03/2018 22:13;Receive order website;A
539;4327;07/03/2018 22:15;Start baking pizza;A
539;4328;07/03/2018 22:26;Start preparing pizza;A
539;4329;07/03/2018 22:30;Start baking pizza;A
539;4330;07/03/2018 22:40;Baking pizza ready;A
539;4331;07/03/2018 22:42;Plan route;A
539;4332;07/03/2018 22:47;Departure pizza;A
539;4333;07/03/2018 22:54;Pizza arrives at customer;A
539;4334;07/03/2018 23:29;Payment customer;A
540;4335;21/05/2018 15:17;Order by phone;A
540;4336;21/05/2018 15:20;Start preparing pizza;A
540;4337;21/05/2018 15:24;Start baking pizza;A
540;4338;21/05/2018 15:29;Baking pizza ready;A
540;4339;21/05/2018 15:32;Plan route;A
540;4340;21/05/2018 15:33;Departure pizza;A
540;4341;21/05/2018 15:41;Pizza arrives at customer;B
540;4342;21/05/2018 16:09;Payment customer;A
541;4343;28/02/2018 06:27;Order by phone;A
541;4344;28/02/2018 06:29;Start preparing pizza;A
541;4345;28/02/2018 06:36;Start baking pizza;B
541;4346;28/02/2018 06:43;Baking pizza ready;B
541;4347;28/02/2018 06:43;Plan route;A
541;4348;28/02/2018 06:46;Departure pizza;B
541;4349;28/02/2018 06:53;Pizza arrives at customer;A
541;4350;28/02/2018 07:21;Payment customer;B
542;4351;17/05/2018 15:07;Order by phone;A
542;4352;17/05/2018 15:09;Start preparing pizza;A
542;4353;17/05/2018 15:09;Call Customer;A
542;4354;17/05/2018 15:15;Start preparing pizza;A
542;4355;17/05/2018 15:19;Start baking pizza;A
542;4356;17/05/2018 15:22;Baking pizza ready;A
542;4357;17/05/2018 15:26;Plan route;B
542;4358;17/05/2018 15:29;Departure pizza;A
542;4359;17/05/2018 15:31;Pizza arrives at customer;A
542;4360;17/05/2018 15:34;Payment customer;A
543;4361;04/06/2018 15:57;Order at the counter (shop);A
543;4362;04/06/2018 16:00;Start preparing pizza;A
543;4363;04/06/2018 16:00;Start baking pizza;A
543;4364;04/06/2018 16:09;Baking pizza ready;A
543;4365;04/06/2018 16:10;Payment customer;A
544;4366;14/05/2018 21:50;Start order website;A
544;4367;14/05/2018 22:02;Approve order website;A
544;4368;14/05/2018 22:02;Receive order website;A
544;4369;14/05/2018 22:06;Start preparing pizza;B
544;4370;14/05/2018 22:06;Payment via credit card;A
544;4371;14/05/2018 22:11;Start baking pizza;A
544;4372;14/05/2018 22:21;Baking pizza ready;A
544;4373;14/05/2018 22:25;Plan route;A
544;4374;14/05/2018 22:28;Departure pizza;A
544;4375;14/05/2018 22:29;Pizza arrives at customer;B
544;4376;14/05/2018 22:52;Pizza received;B
545;4377;17/05/2018 03:50;Order by phone;A
545;4378;17/05/2018 03:51;Start preparing pizza;A
545;4379;17/05/2018 03:52;Start baking pizza;A
545;4380;17/05/2018 04:09;Baking pizza ready;A
545;4381;17/05/2018 04:14;Start preparing pizza;A
545;4382;17/05/2018 04:18;Start baking pizza;A
545;4383;17/05/2018 04:30;Baking pizza ready;B
545;4384;17/05/2018 04:33;Plan route;A
545;4385;17/05/2018 04:35;Departure pizza;B
545;4386;17/05/2018 04:44;Pizza arrives at customer;A
545;4387;17/05/2018 04:52;Payment customer;B
546;4388;13/02/2018 10:13;Order at the counter (shop);A
546;4389;13/02/2018 10:13;Start preparing pizza;B
546;4390;13/02/2018 10:17;Start baking pizza;B
546;4391;13/02/2018 10:19;Baking pizza ready;A
546;4392;13/02/2018 10:20;Payment customer;A
547;4393;18/05/2018 07:19;Order at the counter (shop);A
547;4394;18/05/2018 07:22;Start preparing pizza;A
547;4395;18/05/2018 07:29;Start baking pizza;B
547;4396;18/05/2018 07:40;Baking pizza ready;A
547;4397;18/05/2018 07:41;Payment customer;A
548;4398;14/06/2018 15:24;Order by phone;A
548;4399;14/06/2018 15:26;Start preparing pizza;A
548;4400;14/06/2018 15:32;Start baking pizza;B
548;4401;14/06/2018 15:43;Baking pizza ready;A
548;4402;14/06/2018 15:45;Plan route;A
548;4403;14/06/2018 15:47;Departure pizza;A
548;4404;14/06/2018 15:55;Pizza arrives at customer;A
548;4405;14/06/2018 16:19;Payment customer;A
549;4406;28/06/2018 12:10;Order by phone;A
549;4407;28/06/2018 12:13;Start baking pizza;B
549;4408;28/06/2018 12:13;Start preparing pizza;A
549;4409;28/06/2018 12:25;Baking pizza ready;A
549;4410;28/06/2018 12:32;Start preparing pizza;A
549;4411;28/06/2018 12:37;Start baking pizza;A
549;4412;28/06/2018 12:40;Baking pizza ready;A
549;4413;28/06/2018 12:46;Departure pizza;A
549;4414;28/06/2018 12:46;Plan route;A
549;4415;28/06/2018 12:53;Pizza arrives at customer;B
549;4416;28/06/2018 13:20;Payment customer;A
550;4417;02/03/2018 16:46;Order by phone;A
550;4418;02/03/2018 16:46;Start preparing pizza;A
550;4419;02/03/2018 16:52;Call Customer;A
550;4420;02/03/2018 16:59;Baking pizza ready;B
550;4421;02/03/2018 16:59;Start baking pizza;B
550;4422;02/03/2018 16:59;Start preparing pizza;A
550;4423;02/03/2018 17:02;Departure pizza;B
550;4424;02/03/2018 17:02;Plan route;A
550;4425;02/03/2018 17:10;Pizza arrives at customer;B
550;4426;02/03/2018 17:36;Payment customer;B
551;4427;05/04/2018 01:17;Start order website;A
551;4428;05/04/2018 01:23;Payment via credit card;A
551;4429;05/04/2018 01:23;Approve order website;A
551;4430;05/04/2018 01:23;Receive order website;A
551;4431;05/04/2018 01:26;Call Customer;B
551;4432;05/04/2018 01:26;Start preparing pizza;A
551;4433;05/04/2018 01:26;Start baking pizza;A
552;4434;11/04/2018 03:19;Order by phone;A
552;4435;11/04/2018 03:22;Start preparing pizza;B
552;4436;11/04/2018 03:27;Start baking pizza;A
552;4437;11/04/2018 03:47;Baking pizza ready;A
552;4438;11/04/2018 03:48;Start preparing pizza;B
552;4439;11/04/2018 03:52;Start baking pizza;A
552;4440;11/04/2018 04:02;Baking pizza ready;A
552;4441;11/04/2018 04:04;Plan route;A
552;4442;11/04/2018 04:09;Departure pizza;B
552;4443;11/04/2018 04:09;Pizza arrives at customer;B
552;4444;11/04/2018 04:30;Payment customer;B
553;4445;29/01/2018 18:38;Start preparing pizza;A
553;4446;29/01/2018 18:38;Order by phone;A
553;4447;29/01/2018 18:42;Start baking pizza;A
553;4448;29/01/2018 18:52;Baking pizza ready;B
553;4449;29/01/2018 18:57;Plan route;A
553;4450;29/01/2018 19:02;Departure pizza;A
553;4451;29/01/2018 19:10;Pizza arrives at customer;A
553;4452;29/01/2018 19:33;Payment customer;A
554;4453;28/02/2018 10:40;Start preparing pizza;A
554;4454;28/02/2018 10:40;Order by phone;B
554;4455;28/02/2018 10:44;Start baking pizza;A
554;4456;28/02/2018 10:44;Baking pizza ready;B
554;4457;28/02/2018 10:46;Departure pizza;A
554;4458;28/02/2018 10:46;Plan route;A
554;4459;28/02/2018 10:53;Pizza arrives at customer;B
554;4460;28/02/2018 11:15;Payment customer;B
555;4461;07/08/2018 12:13;Order by phone;A
555;4462;07/08/2018 12:16;Start preparing pizza;B
555;4463;07/08/2018 12:18;Start baking pizza;A
555;4464;07/08/2018 12:40;Baking pizza ready;A
555;4465;07/08/2018 12:46;Start preparing pizza;A
555;4466;07/08/2018 12:53;Start baking pizza;A
555;4467;07/08/2018 13:00;Baking pizza ready;A
555;4468;07/08/2018 13:04;Plan route;A
555;4469;07/08/2018 13:06;Departure pizza;A
555;4470;07/08/2018 13:15;Pizza arrives at customer;A
555;4471;07/08/2018 13:54;Payment customer;A
556;4472;15/02/2018 15:32;Order by phone;A
556;4473;15/02/2018 15:35;Start preparing pizza;A
556;4474;15/02/2018 15:39;Start baking pizza;B
556;4475;15/02/2018 15:49;Baking pizza ready;A
556;4476;15/02/2018 15:52;Plan route;A
556;4477;15/02/2018 15:53;Departure pizza;B
556;4478;15/02/2018 15:55;Pizza arrives at customer;A
556;4479;15/02/2018 16:16;Payment customer;A
557;4480;17/03/2018 02:59;Start order website;A
557;4481;17/03/2018 03:00;Approve order website;A
557;4482;17/03/2018 03:01;Call Customer;B
557;4483;17/03/2018 03:01;Receive order website;B
557;4484;17/03/2018 03:07;Start preparing pizza;B
557;4485;17/03/2018 03:08;Start baking pizza;A
557;4486;17/03/2018 03:12;Baking pizza ready;B
557;4487;17/03/2018 03:16;Plan route;A
557;4488;17/03/2018 03:17;Departure pizza;A
557;4489;17/03/2018 03:19;Pizza arrives at customer;A
557;4490;17/03/2018 03:23;Payment customer;A
558;4491;04/03/2018 14:19;Start baking pizza;A
558;4492;04/03/2018 14:19;Order at the counter (shop);A
558;4493;04/03/2018 14:19;Start preparing pizza;A
558;4494;04/03/2018 14:32;Baking pizza ready;B
558;4495;04/03/2018 14:32;Payment customer;A
560;4496;22/04/2018 09:40;Order by phone;A
560;4497;22/04/2018 09:42;Start preparing pizza;A
560;4498;22/04/2018 09:49;Call Customer;A
560;4499;22/04/2018 09:53;Start preparing pizza;B
560;4500;22/04/2018 09:58;Start baking pizza;B
560;4501;22/04/2018 10:00;Baking pizza ready;A
560;4502;22/04/2018 10:03;Plan route;A
560;4503;22/04/2018 10:06;Departure pizza;A
560;4504;22/04/2018 10:08;Pizza arrives at customer;B
560;4505;22/04/2018 10:21;Payment customer;A
562;4506;13/02/2018 13:34;Start order website;A
562;4507;13/02/2018 13:38;Approve order website;A
562;4508;13/02/2018 13:39;Receive order website;A
562;4509;13/02/2018 13:41;Start baking pizza;A
562;4510;13/02/2018 13:41;Start preparing pizza;A
562;4511;13/02/2018 13:44;Start preparing pizza;B
562;4512;13/02/2018 13:48;Start baking pizza;A
562;4513;13/02/2018 13:53;Departure pizza;A
562;4514;13/02/2018 13:53;Plan route;A
562;4515;13/02/2018 13:53;Baking pizza ready;A
562;4516;13/02/2018 14:02;Pizza arrives at customer;A
562;4517;13/02/2018 14:36;Payment customer;A
563;4518;22/03/2018 21:09;Order by phone;A
563;4519;22/03/2018 21:12;Start preparing pizza;A
563;4520;22/03/2018 21:16;Start baking pizza;A
563;4521;22/03/2018 21:19;Baking pizza ready;B
563;4522;22/03/2018 21:20;Plan route;A
563;4523;22/03/2018 21:21;Departure pizza;A
563;4524;22/03/2018 21:28;Pizza arrives at customer;A
563;4525;22/03/2018 22:06;Payment customer;A
564;4526;09/03/2018 07:23;Order at the counter (shop);A
564;4527;09/03/2018 07:24;Start preparing pizza;B
564;4528;09/03/2018 07:28;Start baking pizza;B
564;4529;09/03/2018 07:34;Baking pizza ready;A
564;4530;09/03/2018 07:35;Payment customer;A
565;4531;24/02/2018 21:31;Order at the counter (shop);A
565;4532;24/02/2018 21:32;Start preparing pizza;A
565;4533;24/02/2018 21:39;Start baking pizza;A
565;4534;24/02/2018 21:43;Baking pizza ready;A
565;4535;24/02/2018 21:44;Payment customer;A
566;4536;16/03/2018 05:39;Order at the counter (shop);A
566;4537;16/03/2018 05:40;Start preparing pizza;A
566;4538;16/03/2018 05:44;Start baking pizza;A
566;4539;16/03/2018 05:45;Baking pizza ready;B
566;4540;16/03/2018 05:45;Payment customer;B
567;4541;11/05/2018 07:20;Order by phone;A
567;4542;11/05/2018 07:20;Start preparing pizza;A
567;4543;11/05/2018 07:21;Start baking pizza;A
567;4544;11/05/2018 07:26;Baking pizza ready;A
567;4545;11/05/2018 07:30;Plan route;A
567;4546;11/05/2018 07:31;Departure pizza;A
567;4547;11/05/2018 07:32;Pizza arrives at customer;B
567;4548;11/05/2018 07:51;Payment customer;A
568;4549;05/04/2018 11:12;Start preparing pizza;A
568;4550;05/04/2018 11:12;Order by phone;B
568;4551;05/04/2018 11:16;Start baking pizza;B
568;4552;05/04/2018 11:17;Baking pizza ready;B
568;4553;05/04/2018 11:20;Plan route;A
568;4554;05/04/2018 11:23;Pizza arrives at customer;A
568;4555;05/04/2018 11:23;Departure pizza;B
568;4556;05/04/2018 11:59;Payment customer;A
569;4557;16/05/2018 07:24;Order by phone;A
569;4558;16/05/2018 07:26;Start preparing pizza;A
569;4559;16/05/2018 07:30;Start baking pizza;A
569;4560;16/05/2018 07:32;Baking pizza ready;A
569;4561;16/05/2018 07:38;Start preparing pizza;A
569;4562;16/05/2018 07:45;Start baking pizza;B
569;4563;16/05/2018 07:53;Baking pizza ready;B
569;4564;16/05/2018 07:58;Plan route;A
569;4565;16/05/2018 08:03;Departure pizza;A
569;4566;16/05/2018 08:11;Pizza arrives at customer;B
569;4567;16/05/2018 08:38;Payment customer;B
571;4568;07/03/2018 08:04;Start order website;A
571;4569;07/03/2018 08:05;Approve order website;A
571;4570;07/03/2018 08:05;Receive order website;A
571;4571;07/03/2018 08:12;Payment via credit card;B
571;4572;07/03/2018 08:13;Start preparing pizza;B
571;4573;07/03/2018 08:16;Start baking pizza;A
571;4574;07/03/2018 08:22;Baking pizza ready;A
571;4575;07/03/2018 08:23;Plan route;A
571;4576;07/03/2018 08:27;Departure pizza;A
571;4577;07/03/2018 08:34;Pizza arrives at customer;A
571;4578;07/03/2018 08:39;Pizza received;B
572;4579;23/03/2018 08:43;Order at the counter (shop);A
572;4580;23/03/2018 08:46;Start preparing pizza;B
572;4581;23/03/2018 08:48;Start baking pizza;A
572;4582;23/03/2018 09:00;Baking pizza ready;A
572;4583;23/03/2018 09:01;Payment customer;A
573;4584;05/02/2018 05:33;Order by phone;A
573;4585;05/02/2018 05:35;Start preparing pizza;A
573;4586;05/02/2018 05:37;Start baking pizza;A
573;4587;05/02/2018 05:42;Baking pizza ready;A
573;4588;05/02/2018 05:45;Plan route;A
573;4589;05/02/2018 05:48;Departure pizza;A
573;4590;05/02/2018 05:49;Pizza arrives at customer;A
573;4591;05/02/2018 05:59;Payment customer;A
574;4592;09/06/2018 13:20;Order by phone;B
574;4593;09/06/2018 13:23;Start preparing pizza;B
574;4594;09/06/2018 13:28;Start baking pizza;A
574;4595;09/06/2018 13:38;Baking pizza ready;A
574;4596;09/06/2018 13:47;Start preparing pizza;A
574;4597;09/06/2018 13:51;Start baking pizza;A
574;4598;09/06/2018 13:51;Baking pizza ready;A
574;4599;09/06/2018 13:54;Plan route;A
574;4600;09/06/2018 13:56;Departure pizza;A
574;4601;09/06/2018 14:01;Pizza arrives at customer;B
574;4602;09/06/2018 14:30;Payment customer;B
575;4603;21/02/2018 08:59;Order by phone;A
575;4604;21/02/2018 09:02;Start preparing pizza;A
575;4605;21/02/2018 09:05;Start baking pizza;A
575;4606;21/02/2018 09:14;Baking pizza ready;A
575;4607;21/02/2018 09:19;Plan route;B
575;4608;21/02/2018 09:24;Departure pizza;A
575;4609;21/02/2018 09:29;Pizza arrives at customer;A
575;4610;21/02/2018 09:50;Payment customer;B
576;4611;27/03/2018 18:32;Start preparing pizza;A
576;4612;27/03/2018 18:32;Order by phone;B
576;4613;27/03/2018 18:39;Start baking pizza;B
576;4614;27/03/2018 18:45;Baking pizza ready;A
576;4615;27/03/2018 18:49;Plan route;A
576;4616;27/03/2018 18:53;Departure pizza;A
576;4617;27/03/2018 18:56;Pizza arrives at customer;A
576;4618;27/03/2018 19:16;Payment customer;A
577;4619;12/03/2018 05:45;Order by phone;A
577;4620;12/03/2018 05:46;Start preparing pizza;A
577;4621;12/03/2018 05:52;Start baking pizza;A
577;4622;12/03/2018 05:58;Baking pizza ready;A
577;4623;12/03/2018 06:03;Plan route;A
577;4624;12/03/2018 06:05;Departure pizza;A
577;4625;12/03/2018 06:09;Pizza arrives at customer;B
577;4626;12/03/2018 06:40;Payment customer;B
578;4627;28/04/2018 12:14;Order by phone;A
578;4628;28/04/2018 12:16;Start preparing pizza;A
578;4629;28/04/2018 12:21;Start baking pizza;A
578;4630;28/04/2018 12:25;Baking pizza ready;A
578;4631;28/04/2018 12:29;Plan route;A
578;4632;28/04/2018 12:31;Departure pizza;B
578;4633;28/04/2018 12:31;Pizza arrives at customer;A
578;4634;28/04/2018 12:57;Payment customer;A
579;4635;25/02/2018 02:23;Order by phone;A
579;4636;25/02/2018 02:24;Start preparing pizza;A
579;4637;25/02/2018 02:25;Start baking pizza;A
579;4638;25/02/2018 02:29;Baking pizza ready;A
579;4639;25/02/2018 02:33;Plan route;A
579;4640;25/02/2018 02:34;Departure pizza;A
579;4641;25/02/2018 02:42;Pizza arrives at customer;B
579;4642;25/02/2018 03:05;Payment customer;A
580;4643;26/05/2018 11:37;Order at the counter (shop);B
580;4644;26/05/2018 11:40;Start preparing pizza;A
580;4645;26/05/2018 11:40;Start baking pizza;A
580;4646;26/05/2018 11:50;Baking pizza ready;A
580;4647;26/05/2018 11:50;Payment customer;A
581;4648;25/04/2018 00:38;Start preparing pizza;A
581;4649;25/04/2018 00:38;Order at the counter (shop);B
581;4650;25/04/2018 00:41;Start baking pizza;A
581;4651;25/04/2018 00:47;Baking pizza ready;A
581;4652;25/04/2018 00:47;Payment customer;A
582;4653;09/03/2018 07:52;Order by phone;A
582;4654;09/03/2018 07:52;Start preparing pizza;A
582;4655;09/03/2018 07:56;Start baking pizza;B
582;4656;09/03/2018 08:04;Baking pizza ready;A
582;4657;09/03/2018 08:08;Start preparing pizza;A
582;4658;09/03/2018 08:09;Start baking pizza;B
582;4659;09/03/2018 08:15;Baking pizza ready;A
